alcohol,chlorides,citric acid,density,fixed acidity,free sulfur dioxide,pH,residual sugar,sulphates,total sulfur dioxide,volatile acidity,alcohol_score,density_score,volatile acidity_score,free sulfur dioxide_score,total sulfur dioxide_score,residual sugar_score,citric acid_score,fixed acidity_score,chlorides_score,sulphates_score,pH_score
9.0,0.049,0.43,0.9957,6.1,65.0,3.12,7.5,0.47,243.0,0.27,-0.38146703236478724,-0.00158152338648453,-0.13548863217622792,0.12312718708431414,-0.0966604390544754,0.03721461437798063,-0.0025336129274852624,0.007355677898222128,-0.003774233688106356,-0.04805027316400238,-0.02761187303203766
12.6,0.035,0.33,0.99,6.9,47.0,3.26,1.7,0.4,136.0,0.24,0.5908931970869196,0.0677582279510181,0.04281427122533291,0.12064002530564867,0.029406950848556757,-0.11043508541980408,0.06954689558172614,0.0426432605625092,0.11206305815761242,-0.05837890126690438,-0.020725184295030574
12.6,0.034,0.33,0.9899,6.9,48.0,3.25,1.8,0.41,136.0,0.21,0.5911177419318621,0.07291691790950316,0.3044840353623882,0.13217986042143498,0.03313959009033207,0.014533526818477374,0.061704175740100745,0.05156638069751372,0.10317605948752942,-0.07544625750963692,-0.023792193182164547
11.5,0.04,0.32,0.9916,7.5,51.0,3.21,1.7,0.44,148.0,0.17,0.6096720429468394,0.0669542640139748,0.3187878663421697,0.14973124312469407,0.030519316754072514,-0.13603547215130735,0.09694686997771129,-0.10504746234043201,0.07075421893623575,-0.024819183612709975,-0.03558150455444615
9.2,0.044,0.29,0.9969,7.1,62.0,3.04,12.4,0.42,240.0,0.26,-0.374977209497507,-0.11969576215574908,0.04430870525280708,0.13140603949947618,-0.08508251584490609,0.08599942987285636,0.07667544229139361,0.040805168205803766,-0.006918273483438061,-0.04759113674768891,-0.03150769826460023
8.8,0.046,0.66,0.9979,6.0,26.0,3.14,15.9,0.5,164.0,0.34,-0.3958664688646114,-0.11244096693323447,-0.2272454231084975,0.08955278330898564,0.019285891762611584,0.0649785730507405,-0.03184745954446819,-0.010428311452265209,0.0033670728524551542,0.007817668249414936,-0.06423068399461826
11.4,0.034,0.36,0.9913,8.6,15.0,2.95,1.2,0.36,80.0,0.265,0.13181258185006037,0.055472513084508235,-0.12630508568333096,-0.34822172175689764,0.02348672143796017,-0.11678232893295135,0.054812656959032445,-0.1026288627660457,0.1020845621477012,-0.0465321838897561,-0.038882014913103925
10.1,0.038,0.46,0.9956,9.8,4.0,2.89,10.5,0.3,83.0,0.36,-0.2964668859764219,-0.01448440731855563,-0.24906375971363226,-0.328958134299865,0.012894444899322491,0.07452009806844001,0.004194412507181202,-0.1124265758545089,0.04505648156917538,-0.07617991231126452,-0.03564107045256364
8.8,0.046,0.66,0.9979,6.0,26.0,3.14,15.9,0.5,164.0,0.34,-0.3712654000289388,-0.14142702339623514,-0.23909157258832492,0.07007932287441941,0.04104086386838853,0.09941579648798216,-0.009023176543865936,0.007264560131824972,0.01316352235966199,0.0018867147142297362,-0.05041292164623487
9.1,0.06,0.37,0.9975,7.4,52.0,3.0,13.5,0.44,192.0,0.25,-0.4142988428573521,-0.13855843206023036,0.06003828245465748,0.137112851234435,-0.07695758815391139,0.08020757243532921,0.08333268600554075,-0.08372767099711524,-0.1764916259694564,-0.04406131329331116,-0.02524902188203262
9.4,0.054000000000000006,0.32,0.9962,7.1,64.0,3.4,9.6,0.41,162.0,0.12,-0.39396629112369697,-0.13869946131792596,0.32426223491992373,0.12167139671753512,0.03089679392687782,0.038079079195199705,0.07610511221396155,0.03381639730949365,-0.17962215032458276,-0.07317575215987451,0.0865819642023321
9.4,0.05,0.24,0.997,6.0,55.0,3.34,12.1,0.39,164.0,0.21,-0.3810219302758534,-0.13442055507200532,0.32113635318350275,0.13219249621153373,0.016548138260651928,0.07915434757830252,-0.1368158211696906,-0.002591034359138806,-0.01058004696257623,-0.07121265142753352,0.11042647169205053
9.0,0.059,0.4,1.0,7.5,44.0,2.99,18.9,0.46,170.0,0.305,-0.3857520476110755,-0.12804740846536572,-0.15070817612045243,0.11035158329931147,-0.06787707302407162,0.08975822152609761,0.0036660692858352076,-0.10132205520899887,-0.16528702189076513,-0.04631859005697212,-0.02762371086035552
9.1,0.06,0.37,0.9975,7.4,52.0,3.0,13.5,0.44,192.0,0.25,-0.35432552345032353,-0.11540049231780541,0.02686940357388552,0.11625335139399474,-0.07078461281299046,0.07652223995781654,0.05027405744647696,-0.07186110622724952,-0.17922037120723658,-0.05599094296545385,-0.0334505904424799
9.2,0.051,0.32,0.9974,7.3,34.0,3.2,14.4,0.35,109.0,0.13,-0.3796223530147906,-0.11184617774493444,0.331570184362136,0.0991565494275973,0.04398464924892126,0.09247344031237074,0.08138123450749236,0.06365734153133529,-0.1953908404702081,-0.06029285858954364,-0.029315864570119858
9.4,0.054000000000000006,0.32,0.9962,7.1,64.0,3.4,9.6,0.41,162.0,0.12,-0.3934725959365697,-0.11338316396693035,0.307599186148981,0.13501130065120615,0.02239963173164561,0.03927952608048074,0.07013965895563352,0.040787882503204385,-0.17016965337852927,-0.08185212925471856,0.09859902611426452
9.1,0.04,0.35,0.999,7.1,60.0,3.16,16.5,0.59,171.0,0.23,-0.4007772299925991,-0.1436318169219248,0.04518440129066134,0.14784926283607383,-0.07477918335062937,0.10151326412693838,0.06060880606737478,0.0449746029259549,0.03419372546728528,0.11532645240208199,-0.046204607123054554
9.1,0.04,0.35,0.999,7.1,60.0,3.16,16.5,0.59,171.0,0.23,-0.39079704322635334,-0.11223018414983012,0.043325355859078485,0.14398234697487383,-0.09478274598962062,0.0896675387767618,0.058203828181963374,0.03151395797956089,0.0668846061553539,0.10809799240021613,-0.051143304383322624
10.3,0.051,0.28,0.9927,6.9,37.0,3.27,1.3,0.6,187.0,0.33,-0.30063381593843286,0.07401768723303258,-0.22786406440787085,0.1036080878389717,-0.07187953464759196,-0.13247366308210395,0.08469592734793602,0.05984586833748095,-0.16659263253789947,0.11944218918285789,-0.05686637185402839
8.8,0.08199999999999999,0.54,0.9959,6.5,64.0,2.89,8.5,0.39,163.0,0.17,-0.36506484199987943,0.015814753142961685,0.30448807565262875,0.1366188968715414,0.04161575184762316,0.034940360258643104,0.0075534720267536526,0.0512267336451323,-0.1853813192616997,-0.05880771685925129,-0.02143166210835462
8.9,0.052000000000000005,0.46,1.0,7.2,45.0,3.04,18.75,0.52,255.0,0.27,-0.3864979517177136,-0.13221089166165692,-0.1491087782633903,0.10225783226447245,-0.07596244078208453,0.08081016532648612,-0.02039603239389406,0.043187927421245206,-0.18159356131215132,0.0016736197238155438,-0.038367949457996334
9.2,0.056,0.5,0.9982,7.2,68.0,3.01,13.3,0.47,195.0,0.31,-0.38703670990700517,-0.14669687816975044,-0.1294602491435823,0.11988148247701118,-0.09281771407258167,0.07869976170937519,-0.009540671930418207,0.03748274470074971,-0.2037917915310211,-0.04710811804485031,-0.03756428980978483
9.1,0.049,0.34,0.9968,6.7,29.0,3.22,9.2,0.51,150.0,0.41,-0.4066794525968505,-0.11061038259417005,-0.2349779586341352,0.10625143809573007,0.025499504249276057,0.03711150035418868,0.08881600326257617,0.04875649557882512,0.00011738498109304844,0.0023407794665881113,-0.04453720535868071
9.1,0.049,0.34,0.9968,6.7,29.0,3.22,9.2,0.51,150.0,0.41,-0.39503947963260316,-0.12459473531516582,-0.22474191284459566,0.0867880711532218,0.026041498652844542,0.026651345897732923,0.05168090004001758,0.04024606750177597,0.015162627743236533,-0.011362981257989195,-0.0497682855337959
9.7,0.065,0.0,0.994,5.5,8.0,3.63,1.5,0.4,103.0,0.485,-0.2969578602876134,0.01851861451701985,-0.2435244825577998,-0.3248073286441405,0.010349410716480743,-0.11563712998471452,-0.12288192311569256,0.0231288174384904,-0.1960935345326598,-0.07717072267652968,0.10414088103545406
11.3,0.041,0.24,0.9914,6.0,25.0,3.31,3.3,0.44,143.0,0.31,0.1366356824562905,0.07302291025844126,-0.14552035650957362,0.07704155941424197,0.06985237437994954,0.000731671690883962,-0.09286785181055145,0.021411494468220525,0.07323501244794237,-0.04396216377946249,0.09395717444266627
11.8,0.035,0.4,0.9911,7.0,16.0,3.19,1.7,0.42,85.0,0.14,0.5969068566651046,0.07652897158107946,0.2898447908323941,-0.340401040542396,0.0007983894995050379,-0.14098440653461855,-0.013004084707816112,0.05574416586864389,0.11765536182447275,-0.04449394359772696,-0.03388576418925513
9.2,0.056,0.5,0.9982,7.2,68.0,3.01,13.3,0.47,195.0,0.31,-0.414334281268551,-0.1325488746203765,-0.15183533454240986,0.12352675712150846,-0.07198702939073588,0.07005217945315038,0.013177106606210834,0.05282642548453733,-0.17143540245444042,-0.05073326062368497,-0.04270549943322738
9.2,0.06,0.48,0.9982,7.3,57.0,3.04,13.3,0.5,196.0,0.32,-0.3719876577375839,-0.1105862459260675,-0.14368453436038744,0.1194444797360413,-0.07347653588538758,0.06414833339641664,-0.003173927198886205,0.046023606924486316,-0.1749858440934982,-0.009012034321783106,-0.020672766404086614
10.2,0.046,0.04,0.9934,5.9,21.0,3.22,5.7,0.51,87.0,0.36,-0.32226429028149667,0.0559045575039072,-0.24978900394805087,-0.3426659147844705,-0.0036026673443912173,0.03537533746584987,-0.1078985447829536,0.020856822130470885,0.019818324926180013,-0.01656077511009872,-0.03993133506846198
8.8,0.054000000000000006,0.32,0.9984,7.8,42.0,3.01,12.2,0.54,138.0,0.24,-0.39173263275195047,-0.13449222894314583,0.02737511231771216,0.09169642171960683,0.015789645714958018,0.08527167761928382,0.09163546240333194,-0.09796594622254047,-0.18982279269064764,0.00027675649170337974,-0.04804431998246138
9.7,0.059,0.31,0.9952,7.4,31.0,3.29,6.85,0.34,131.0,0.16,-0.30464597188700626,0.0021695926704438425,0.320961536358166,0.08790187606135827,0.0707218177880346,0.02357522731916958,0.0905835769076428,-0.10810598150218792,-0.17631552868695646,-0.05310862778228485,0.10917244575001889
9.1,0.058,0.28,0.9952,6.9,14.0,3.29,5.0,0.36,146.0,0.19,-0.37584239700099714,0.005831669353197359,0.2980938501310988,-0.33230946540275086,0.04607289004031266,0.004664870171137504,0.08487878646086836,0.04915382432551892,-0.19213292125619705,-0.07132414891355382,0.11467466759994116
9.8,0.092,0.47,0.9928,6.4,40.0,3.21,1.6,0.36,158.0,0.13,-0.2995122796804366,0.07277769185209033,0.3132590118108833,0.12526057473391702,0.023459553699974545,-0.12050021950326142,0.0020396396923400644,0.057497291764153066,-0.18183429198851514,-0.07126036720227066,-0.046955975433501496
11.0,0.026,0.36,0.9912,6.7,63.0,3.27,1.1,0.48,143.0,0.19,0.1376865942020539,0.0840192252177909,0.30820972713984757,0.1392115622408868,0.033858356813063956,-0.12414497901535498,0.05638822658400095,0.02556426927321567,0.09608429763426236,-2.1759085163626117e-05,-0.03781831241692024
10.5,0.033,0.23,0.994,7.4,29.0,3.14,7.0,0.42,126.0,0.39,0.1379338456965599,0.0232327627604466,-0.2211055092554296,0.08245457998743179,0.016919971831868493,0.04543462308228844,-0.11933416023177411,-0.0628323321824195,0.10011499305842894,-0.04135693031151901,-0.039507434481785564
9.7,0.038,0.32,0.9958,6.5,48.0,3.45,7.6,0.54,203.0,0.24,-0.3143092517679552,-0.003701750373474051,0.04116188896439887,0.1151766581579415,-0.11300648281036782,0.029555206076351356,0.0891628033870025,0.07037350364198357,0.04592010355840369,0.006369322724258314,0.0969690067777969
10.9,0.044,0.56,0.9924,6.1,47.0,3.3,2.8,0.57,179.0,0.3,0.15154282889336937,0.07427897722980731,-0.1717278345622107,0.12828182796314458,-0.10599964622669984,-0.012039644435699567,-0.0015597607073688056,0.021441664721642033,0.012430118782858723,0.09997031802178909,0.11673504315733904
10.9,0.046,0.56,0.9924,6.1,46.0,3.31,2.7,0.57,184.0,0.3,0.1539000146617377,0.05267083159043967,-0.16443487216669475,0.13662395866763533,-0.08277735723634562,-0.003131653722323876,0.00350870824888571,-0.007401767770647558,-0.0032889192340637766,0.10495932992597333,0.11563604845062236
10.6,0.02,0.25,0.994,5.7,7.0,3.39,10.4,0.37,57.0,0.26,0.14309778610449125,-0.0028211123040644825,0.038390718253550636,-0.31426634706735584,0.009512156960192395,0.09178161720016131,-0.11921831589556373,0.004909824481041647,0.10759548516066167,-0.06043666518236851,0.11372137545992803
9.7,0.038,0.32,0.9958,6.5,48.0,3.45,7.6,0.54,203.0,0.24,-0.3220781809097897,0.008842464748326952,0.047616663667517344,0.14512439423653126,-0.07509852819558817,0.03242552172394738,0.08454629780028483,0.0514340177130539,0.0583463901633197,0.010374048299161491,0.11166742690616084
9.0,0.038,0.4,0.9979,6.5,59.0,3.23,13.1,0.57,241.0,0.425,-0.3815136237745987,-0.1212519633406592,-0.23111487854638094,0.10322416250910807,-0.08327843830808876,0.08043818369846205,-0.008878742535049697,0.06577625452414489,0.06386318500191736,0.11355588310532351,-0.018469138073950942
9.2,0.035,0.27,0.9982,6.6,46.0,3.24,15.8,0.51,188.0,0.24,-0.3949398255988741,-0.12157642512336371,0.017881332692760342,0.10701305497793653,-0.06962719647931068,0.06833495190865108,-0.13925679407905425,0.043772892175026445,0.10702826845691925,0.009631268856075894,-0.03451783613001259
8.9,0.034,0.22,0.9961,6.8,55.0,3.19,8.1,0.52,203.0,0.27,-0.38769863177764313,0.01788942376707608,-0.13121847724055233,0.09548967026599367,-0.04811113921461297,0.044422817221548914,-0.12338104598646496,0.04670169426440742,0.09786946132758488,0.005791748594206575,-0.011640280070105634
9.6,0.036000000000000004,0.31,0.9979,6.7,44.0,3.26,15.7,0.56,179.0,0.27,-0.3046176370503987,-0.13785715507471893,-0.14564558297501598,0.10887137338738626,-0.08011336877539152,0.04198197530088577,0.08643755759388733,0.04384724704180337,0.10489962166739104,0.13175822917233068,-0.011707509493618009
10.7,0.027000000000000003,0.4,0.992,8.2,36.0,3.12,1.2,0.38,121.0,0.23,0.13664705245544884,0.07296818176622333,0.07158527113749132,0.10417540005912247,0.06225999576513526,-0.1326791802152161,0.01946129291549805,-0.115595989927349,0.09567511448545529,-0.07203977826454393,-0.018940955889618215
8.7,0.045,0.67,0.9975,7.1,49.0,3.16,10.5,0.44,155.0,0.37,-0.4171905429018225,-0.12030663390298885,-0.250727887830177,0.13116911519133434,0.035502858088580565,0.10693283168364613,-0.016107203050493762,0.06522641853094283,0.019813616110129557,-0.051945159718296254,-0.042907376423344426
10.8,0.035,0.36,0.9917,6.8,30.0,3.15,1.9,0.54,96.0,0.19,0.15126824368962935,0.05265913613199149,0.30305060103442477,0.08204542155076562,0.008416675692067237,0.02753408254301769,0.07153226361651313,0.04976046039002485,0.10519264181626654,-0.01313177714431836,-0.04180451832983616
11.8,0.029,0.39,0.9923,8.1,18.0,3.23,1.9,0.52,79.0,0.28,0.6215267582965274,0.06859970683174016,-0.13671845333649638,-0.3155032939765139,0.02692996790192339,0.022588528605063152,0.07333899265000608,-0.08339047118261583,0.09801654928371739,0.004268207136673005,-0.02865661306270355
10.2,0.045,0.34,0.9927,6.3,20.0,3.3,2.2,0.43,77.0,0.31,-0.3107791586413647,0.06962271433925987,-0.14850652774889003,-0.3434467920748517,0.021228579069315762,-0.0002711154606388421,0.056337737644000616,0.00019309993651416582,0.007375142610153476,-0.03734480164731335,0.1050870023526277
8.7,0.045,0.67,0.9975,7.1,49.0,3.16,10.5,0.44,155.0,0.37,-0.37009544869687994,-0.13473069513862104,-0.25034867675124384,0.14591623025708156,0.0594690253170413,0.072501804935743,-0.006300335275097056,0.05966210448848603,-0.025921561752931605,-0.05118635624796632,-0.01808355193575388
10.8,0.039,0.4,0.992,7.9,38.0,3.21,1.2,0.54,107.0,0.21,0.11501809302666838,0.05770700276525248,0.2880480143455402,0.14741311260071768,0.0002447624415157055,-0.142129546475272,0.00981314643990072,-0.07607572369745925,0.05917460989371497,0.013650672407046753,0.00044077304076858625
9.7,0.036000000000000004,0.41,0.9947,8.5,24.0,3.18,4.3,0.53,99.0,0.21,-0.3051627538431498,-0.009057087143313042,0.31230010427143096,0.09734319632084047,-0.00928210632337316,0.020667072367408664,-0.006167325440943426,-0.07906336716540299,0.08825038896163402,-0.0007020657299229857,-0.03769398957425933
11.2,0.037000000000000005,0.4,0.9921,8.1,19.0,3.12,2.0,0.54,87.0,0.2,0.12558436741506013,0.07209186608693781,0.28972273001790183,-0.3344658617834289,-0.00920120063553204,0.02813184012881381,-0.004808648522546749,-0.06073694724902458,0.06906555311723545,0.008132623590603464,-0.05368046315935583
10.9,0.04,0.37,0.9905,6.3,37.0,3.0,1.1,0.39,114.0,0.255,0.13231402618067273,0.07724529094461911,0.05380018739380526,0.10895401126500516,0.08258006343559719,-0.14249577480653852,0.0711503598203744,0.0093846876526902,0.023727934499392853,-0.061268985116324455,-0.030212293763371912
10.1,0.044,0.27,0.9918,5.6,53.0,3.28,1.4,0.37,168.0,0.16,-0.30490288138411403,0.06559318682831805,0.30259872516698744,0.13363748972530615,-0.09069133670910785,-0.14353733549546635,-0.1455342870900202,0.02248664005492075,0.03523887138137059,-0.05374640154738672,-0.02810751113217572
9.0,0.058,0.14,0.9951,6.4,15.0,3.38,5.2,0.36,97.0,0.595,-0.3982185113894546,-0.002220621077973682,-0.24627852270165523,-0.30823039411857983,0.016100302366150142,0.005621682278579342,-0.14121590630390107,0.05028591001786986,-0.1904952733180597,-0.04665702742135536,0.11709846879405594
12.0,0.034,0.33,0.9917,6.3,19.0,3.38,4.6,0.58,80.0,0.34,0.6244859495573175,0.063674040942625,-0.24925875496271963,-0.31894382534128585,0.011298033934700377,0.018199710363282266,0.0496701992277738,0.016759782977948966,0.10663075064796147,0.12898033023703667,0.1268439051763854
9.4,0.054000000000000006,0.3,0.994,6.9,23.0,2.99,4.1,0.38,116.0,0.25,-0.40067194027101166,-0.013192092991624714,0.04587686737482617,-0.3033076036599622,0.052989067536168645,-0.0011028855107642335,0.09255981188161663,0.04127408962313819,-0.1734807658384176,-0.03954751554345089,-0.05764059864307565
11.5,0.043,0.38,0.9934,7.9,46.0,3.12,8.0,0.32,152.0,0.22,0.6200499008269701,0.06858910779621598,0.04749124426271873,0.09398803273579025,0.043070724141898116,0.02200692634456252,0.058861894506665104,-0.09254406740368362,0.049944572744839086,-0.047088914245728336,-0.030079337738205467
9.9,0.055,0.46,0.9968,7.6,58.0,3.14,10.2,0.43,135.0,0.18,-0.30721437348798697,-0.13016629814204628,0.3209015914311595,0.1248311174861441,0.036967946374965505,0.06804205988049508,-0.011500768562011973,-0.09072558726868458,-0.17283718368596898,-0.02917010986013377,-0.0360260348072811
9.4,0.054000000000000006,0.3,0.994,6.9,23.0,2.99,4.1,0.38,116.0,0.25,-0.3836675262029537,0.014288980585429881,0.03818331259277365,-0.33581985555075017,0.05133619138127706,0.01802848693666682,0.08466072923233854,0.03478824544734982,-0.1983345999588602,-0.06490509246625639,-0.026157906263269484
10.4,0.048,0.41,0.9919,7.2,41.0,3.14,1.2,0.45,97.0,0.18,-0.2976544524341777,0.057087580362646516,0.3291597880432237,0.10781778870918597,0.009490458077516481,-0.1371650725233648,0.03089562735376156,0.05384812737095616,0.013777379493592616,-0.03547965835086465,-0.060722939229064944
9.7,0.049,0.4,0.9966,8.2,12.0,3.06,7.5,0.84,76.0,0.23,-0.2956070518884124,-0.12201278538766526,0.05061626598942048,-0.31568718070128116,-0.0015946885381714975,0.03175211733893489,0.019645139457513727,-0.08923367357277096,0.019598403270476118,0.11022677999885126,-0.029190580778335997
8.9,0.066,0.42,0.9979,7.4,48.0,2.89,14.0,0.42,198.0,0.24,-0.36117967111314636,-0.11388231380938196,0.03254238372500242,0.1309949801223219,-0.07140564046509355,0.09045775501445033,-0.010959956092199397,-0.08355153859051997,-0.17698266762739262,-0.033795954251048865,-0.037219932797744625
8.9,0.066,0.42,0.9979,7.4,48.0,2.89,14.0,0.42,198.0,0.24,-0.38368622301417377,-0.11479058144250169,0.03799286970163193,0.12076607901056483,-0.0815266210255736,0.08636635128530366,-0.012096817142561434,-0.09185348910703395,-0.18814319532656504,-0.027027734948499412,-0.031115785230505344
12.4,0.036000000000000004,0.24,0.9898,6.1,38.0,3.29,1.5,0.42,124.0,0.32,0.6150254794285631,0.06699643378841325,-0.1300714638731217,0.11264655983680857,0.05887111149037709,-0.1387573356788445,-0.12752713560059503,-0.02361957618899605,0.10170446123781196,-0.05125418284083475,0.11808215272822087
12.1,0.036000000000000004,0.04,0.9894,5.2,43.0,3.36,1.4,0.33,119.0,0.44,0.6046246859204877,0.06270765110764147,-0.24653737983904966,0.09456885910966287,0.05577884866720646,-0.12145494738525722,-0.12306306612842627,0.01675870436864472,0.12804933554337156,-0.055946431020577427,0.09722363382482964
12.1,0.036000000000000004,0.04,0.9894,5.2,43.0,3.36,1.4,0.33,119.0,0.44,0.6075037489999067,0.05347465489438191,-0.217163532511839,0.12452979850387945,0.05246864390298773,-0.1335596099183433,-0.12606409291805795,-0.006523888964393288,0.10726642494186756,-0.048487218591965295,0.10678324768638219
12.4,0.036000000000000004,0.24,0.9898,6.1,38.0,3.29,1.5,0.42,124.0,0.32,0.6154831899394807,0.07596926328159745,-0.13092329085538418,0.1150121460084697,0.025513933246181918,-0.11303014326403313,-0.12182214157383685,0.004505834747719941,0.10613688521172918,-0.05125155307420368,0.14441128363290895
9.1,0.055,0.56,0.998,6.4,27.0,2.98,14.5,0.4,159.0,0.22,-0.39023979578771933,-0.11373510999697932,0.05237908110346989,0.06792470039336874,0.017485331472190113,0.07580423385927244,0.010929960517658457,0.025802015870685136,-0.1771297758217169,-0.078812652853864,-0.04612167463436655
10.6,0.049,0.3,0.9932,6.3,14.0,3.28,4.8,0.39,85.0,0.36,0.13406649729826622,0.06984599027160862,-0.24819405891743745,-0.33428768238557566,-0.00937339632502895,-0.002873801145702656,0.08931507725371737,0.004997794473479813,0.011828684984759507,-0.07254889426765257,-0.0281972085249425
8.9,0.066,0.42,0.9979,7.4,48.0,2.89,14.0,0.42,198.0,0.24,-0.40598054933384015,-0.10855228384262057,0.035209533816068665,0.12580928174032194,-0.08801083722652797,0.0851656461009946,-0.017942171583572978,-0.11000010388966776,-0.18408397933998172,-0.04288996565027789,-0.05239521445487859
9.5,0.05,0.35,0.997,6.7,64.0,3.15,13.1,0.5,205.0,0.24,-0.37872860544960224,-0.12702231977620115,0.032171857067702245,0.11651326884834985,-0.08107213736841812,0.0801356539527937,0.06340021090768026,0.037928085797913735,-0.0028672389506294933,0.010880247128996021,-0.04462884482242235
9.8,0.051,0.36,0.9972,7.0,72.0,3.16,13.0,0.49,177.0,0.23,-0.30011986558576553,-0.13092279770591958,0.05825806235853356,0.12725779492277217,-0.07596375383167443,0.05619661655356244,0.05361452408672,0.05080259007118763,-0.16449561122386394,0.006284934817481572,-0.03594290856284873
9.6,0.048,0.46,0.9974,8.4,39.0,3.14,8.7,0.59,197.0,0.27,-0.2845681396815434,-0.1277168958801313,-0.14405515014087059,0.08941936158464524,-0.11197184683062816,0.006100255203646612,0.03238196357440064,-0.09581661937244564,0.01861732727239718,0.11423514761429786,-0.03423017186775328
12.6,0.034,0.18,0.9896,6.7,25.0,3.08,2.4,0.44,98.0,0.46,0.6406115147227428,0.06950443585936679,-0.238700031859924,0.09675446950097179,0.0028524792731436798,0.01514024310285632,-0.12216864695144244,0.05013124825317637,0.11491698582475778,-0.04245935457493522,-0.03971860168684284
9.3,0.055,0.31,0.9968,7.5,20.0,3.08,8.95,0.54,151.0,0.29,-0.4038423059706672,-0.12706728920382726,-0.14112276692876158,-0.32429385472724903,0.03240378415177542,0.04982390277331291,0.0840302793252017,-0.0812593267174854,-0.18152994993701305,0.007221677830849688,-0.03960016398555915
10.0,0.034,0.48,0.9958,9.8,5.0,2.87,9.85,0.29,110.0,0.42,-0.3186763135001142,-0.007299499609754451,-0.2534196454399132,-0.31570841285947265,0.042887024150558464,0.05347196141941409,0.0021405462591236953,-0.07669834344296705,0.10357933970478331,-0.047206135826205975,-0.04355341834992221
12.7,0.066,0.46,0.9906,7.1,29.0,3.12,1.5,0.54,133.0,0.3,0.6238478966943432,0.07573774787282687,-0.13939434843449716,0.08847285184038893,0.04532900726476306,-0.14708950290245715,-0.00611147744648412,0.06442874974116458,-0.20448604557737915,0.002093637345039731,-0.07050061238138272
11.0,0.045,0.45,0.9917,7.9,17.0,3.13,1.5,0.39,96.0,0.19,0.15395641623164485,0.08643722229980014,0.3093601121483905,-0.30939857966732953,-0.003244130658943574,-0.13808672024818192,0.00032646774175680587,-0.06161357098885058,0.023382154482311686,-0.061579190937832935,-0.02999878953224731
11.4,0.037000000000000005,0.37,0.9902,7.6,4.0,3.03,0.8,0.39,100.0,0.48,0.14106150730748637,0.02955953604734641,-0.24079395800080533,-0.30523887250833104,0.018559420144785416,-0.14076633394322471,0.06384011189526734,-0.08539214792203297,0.08126089417312188,-0.058845827077985205,-0.04642702109459151
11.5,0.038,0.43,0.9918,6.3,31.0,3.35,4.55,0.33,130.0,0.22,0.6206485582683762,0.06684717212999769,0.046232866886927966,0.08579904467810495,0.04020546825330978,0.008215006285435913,-0.005380076384555845,-0.011769314249949706,0.07039237855137703,-0.06396884218071444,0.10009619906995681
10.2,0.051,0.31,0.999,7.5,33.0,3.09,17.7,0.64,173.0,0.27,-0.3081414497259781,-0.13663089679742496,-0.11781774300617927,0.0907054544796716,-0.09390153341845975,0.11085786298235295,0.0728692064833085,-0.10390150577845438,-0.17999621476618463,0.1003760298270977,-0.02028023214272419
11.4,0.04,0.4,0.9927,6.9,50.0,3.11,7.5,0.27,151.0,0.23,0.13495891382981565,0.07552685398143792,0.032897286093398516,0.1329172472598767,0.046786016573216876,0.026910778756675996,0.02250903289713536,0.0622477934261358,0.0554577631475067,-0.04971123530496629,-0.029263399030595834
12.6,0.044,0.47,0.991,7.2,19.0,3.03,5.1,0.41,65.0,0.32,0.6225817973386804,0.06857608978325948,-0.15386047897810637,-0.3416736216782139,0.020093788855123015,0.010703418280189414,-0.0055912496298991185,0.04237849045464679,0.0337650668714229,-0.06570364385574948,-0.026409332440435362
9.4,0.054000000000000006,0.3,0.9972,5.9,57.0,3.28,12.9,0.39,170.0,0.23,-0.3752158515093926,-0.10967213533290382,0.02284695141734654,0.11934166994322007,-0.08128153946231863,0.08238651001621207,0.09925207581025554,-0.016796316762323703,-0.17769192733488376,-0.04533098082826705,-0.054864972113673825
8.7,0.06,0.07,0.9931,6.0,9.0,3.11,1.2,0.35,108.0,0.67,-0.3877614757451506,0.0758295987951568,-0.25569360739124947,-0.3199197654741089,0.009169041641862878,-0.13678600218636158,-0.13045911224407206,0.01585346359507784,-0.19232170628954903,-0.0715604351712714,-0.029753354886893197
9.2,0.049,0.32,0.995,6.4,41.0,3.19,5.5,0.68,176.0,0.25,-0.3965178755561412,0.010396717010244574,0.048436352833406617,0.12788388683919108,-0.11122483212613213,0.04502746188083168,0.06473510006943768,0.04341601726229015,0.004021019684270569,0.1052414348941662,-0.025936463084584506
9.3,0.048,0.31,0.9951,6.4,42.0,3.19,5.5,0.66,173.0,0.33,-0.4101144760478099,0.005522070373038951,-0.2522860517842607,0.12736691213885434,-0.08882450725376856,0.02682305511500892,0.08609008509564732,0.04577009305731626,0.012893955692557298,0.09592888186634436,-0.0330883404626888
9.2,0.053,0.15,0.9936,7.1,61.0,3.09,1.2,0.43,183.0,0.34,-0.40507489245085915,0.059420414627360967,-0.25624159802433527,0.13276386185445432,-0.0900318168267543,-0.13599788536124707,-0.1385912280017193,0.07716708894023282,-0.1688189638419949,-0.03617908753101592,-0.0397548806631341
8.7,0.048,0.4,1.001,6.8,48.0,2.93,22.0,0.5,167.0,0.28,-0.3855698787128156,-0.11759272893199992,-0.14262581600761295,0.14375884273593328,0.045191053506757874,0.06256822840268034,-0.018705042813642193,0.030115783492009524,0.008699653244034574,-0.021715778194596767,-0.031626576181730766
