atemp,casual,humidity,registered,temp,windspeed,holiday,season,weather,workingday,weather_score,casual_score,temp_score,humidity_score,workingday_score,season_score,registered_score,atemp_score,holiday_score,windspeed_score
11.365,7,47,82,9.02,11.0014,0,1,1,1,-1.277854703803263,-0.014871168615093527,-0.003125908135247075,0.027450267917675762,-0.005712008816682043,0.0014630697218897153,0.01149253141041106,-0.014797227274917004,-0.028144873018547397,0.0005261467382238406
9.85,3,51,40,8.2,12.998,0,1,1,1,-1.2603305435989547,-0.0017496906840300639,0.0032285272010645415,-0.0021745350938293696,-0.0012664077047915263,0.01699837457570333,0.0067069323731561645,-0.002775603797704874,0.029526978808523903,-0.01339257523338042
9.85,1,55,41,7.38,8.9981,0,1,1,1,-1.266114102752067,0.009441192791182565,-0.013156912977399461,-0.003232421650549051,0.011247922398310108,-0.01790405755563506,0.005009354521312577,0.00798549923529757,-0.000993919849419825,-0.005636978459426095
12.88,1,47,18,8.2,0.0,0,1,1,1,-1.3032629130257287,-0.013813839590998802,-0.006776094289993122,0.005750470627517453,0.016989056101868124,0.0033369742326261518,-0.011303430551533674,0.014673880872359628,-0.022782558225709213,-0.007414157940769817
12.12,0,55,11,7.38,0.0,0,1,1,1,-1.2565145464014482,-0.007336394323442518,-0.023267371981694145,0.01570620406170116,-0.006593263291439377,0.010215344429406891,-0.01035530494421112,-0.007018420563079563,-0.015114808361128204,-0.011598846681928888
11.365,0,64,4,6.56,0.0,0,1,1,1,-1.2825071318488679,-0.014909417720998616,0.01224301965008672,0.009651215034579426,-0.008534974223449949,-0.013556944636490991,0.00371112800279545,0.0065140203122201505,-0.019447327752516504,-0.009909108745653412
11.365,0,64,2,6.56,0.0,0,1,1,1,-1.266843796957692,-0.003764164931441634,0.009780088304075483,-0.0065177649410017744,0.008594021652312458,-0.014474686335725875,-0.02220222770351776,0.011311165158834121,0.02774911515788363,0.024375896653330297
9.85,0,64,1,6.56,6.0032,0,1,2,1,0.6649025892489142,-0.006541288307899035,0.005951103994533758,-0.018360203936352612,-0.011379230684384985,-0.04055535316835227,-0.0005781092833941021,0.03555087163223997,-0.025554824583484723,-0.009089302133681797
9.09,0,69,4,5.74,6.0032,0,1,2,1,0.6732535616279356,0.005581572049995837,-0.02881286009824348,-0.021844779128565816,-0.013790680710437538,-0.013455228069993655,0.01529331450509368,0.0192607954617671,0.05313182678834497,-0.004308535694884408
8.335,0,63,36,5.74,7.0015,0,1,2,1,0.6770286216927315,-0.003706764351221374,-0.027501180751631594,0.01422683621376728,-0.02142170482156116,-0.01849213986047992,-0.0014162755337122227,-0.017964094881869883,0.006445798866549928,-0.004301529090848168
11.365,0,59,95,6.56,0.0,0,1,2,1,0.6584789553038259,-0.026465756413090315,-0.005321488609153841,0.011166964647662281,0.03571187461615878,-0.005509148202916462,0.010851879010431723,-0.012268366659978443,-0.05233738809382603,-0.018176658370205826
11.365,3,59,216,6.56,0.0,0,1,1,1,-1.2726915962230096,0.016213994108050037,-0.0073739634123712195,0.012517595650539727,0.010943244114524946,4.691756390376805e-05,-0.004215280756341484,-0.008576401578130891,0.010906484440660695,0.0017209800131439443
12.12,6,51,116,7.38,0.0,0,1,2,1,0.6590850805131442,-0.03382485051692856,-0.01127554636331488,0.017657467746659897,0.008957525045642309,-0.016116878340622406,-0.0165948000185069,-0.035525116606372864,-0.04439504820367339,-0.0018207674487695274
12.88,3,47,42,8.2,0.0,0,1,1,1,-1.2603470799140006,0.011048146943848432,0.0031749181901306205,0.0004557561339638577,0.002208355531673889,-0.008136366383344881,0.010149673965582917,-0.009257420218163628,-0.008788381178283431,0.0038783981808052604
12.88,2,44,57,9.02,6.0032,0,1,1,1,-1.2800507615271324,-0.012398706267275725,-0.017282064879982587,-0.003746959440715738,-0.011827813920422005,0.002811386561515558,-0.004291328416312558,0.008193054310969327,1.0584086005802983e-05,-0.014802935873662285
14.395,6,35,78,10.66,0.0,0,1,1,1,-1.2549402844687403,-0.009970896583934527,-0.02522453011309687,0.003099923110694753,0.0011610369724603684,0.012422177699344032,0.02301637036875428,-0.006290955660470104,0.001988548657321419,0.0035933880627653644
13.635,12,35,55,10.66,7.0015,0,1,1,1,-1.2782314830799388,-0.004373777541408944,-0.003760172129478031,-0.004147114590200807,-0.0007751657051170056,-0.013615718869621148,0.003581807152312745,-0.0003356660628109925,-0.015106242209584286,0.00361014543901619
13.635,11,36,59,11.48,11.0014,0,1,1,1,-1.2600041521806973,0.013333280389694972,0.007298234257418356,0.02158310860984968,0.0003677470423652425,0.01939413012264342,-0.011240287965684657,-0.007871900629711506,0.0015169842261240813,0.005277334539202528
13.635,8,36,54,11.48,0.0,0,1,1,1,-1.2558160298923475,-0.007190757562138909,-0.013038410625303193,-0.0007617137752943371,-0.007537746061929586,-0.015172743471406453,-0.00463142788808633,0.0015210455000348878,0.0267105914200318,0.014774837128152533
12.88,12,38,74,10.66,11.0014,0,1,1,1,-1.2803160635603434,0.007330972473992549,-0.0026796660378446417,-0.013306806969285594,0.010943469521611618,0.01473909624294196,0.0016706458884899406,0.01146349461183312,-0.11363310656958699,-0.004235730688769086
11.365,9,51,163,9.02,11.0014,0,1,1,1,-1.2719240492495747,-0.0037903346058108353,0.00104476737748467,0.007621637968895321,-0.018969166547059237,-0.02345463805870235,-0.014922623878239486,0.005575070653933483,-0.03046810850650941,0.005986867516043527
11.365,5,51,158,9.02,8.9981,0,1,1,1,-1.2634778893203005,0.007375615270812154,-0.014033062316885954,-0.005970204615522082,-0.004251805122165684,0.02415182167443477,-0.01443034948724903,0.008486817481228827,-0.002606577356412483,0.007423044792682924
12.88,3,55,109,9.02,6.0032,0,1,1,1,-1.2798818670385421,0.002300309862406148,-0.009552005656085404,-0.020564068903637697,-0.002668656541096204,0.01029667067234449,-0.020516116353880703,0.0006230187806804728,-0.03776391004942973,-0.0032581832505911854
10.605,3,51,66,8.2,11.0014,0,1,1,1,-1.252199084492341,-0.0031868193907771993,-0.01193914875159372,-0.015248888351099143,0.0024415168903779796,0.010786012996577471,0.011631752762314537,-0.007018852631054585,-0.040209896583715245,-0.003929632400141194
10.605,0,55,48,9.02,15.0013,0,1,2,1,0.6794751398433183,0.009441465801614094,-0.02015893267901177,-0.007152676714192017,-0.02293173597346383,-0.03949053411429562,-0.002312746892423561,-0.040484823601366564,-0.10196657287187463,0.051679417496012375
10.605,1,51,51,9.02,19.0012,0,1,2,1,0.6651937063634944,0.023248804128313576,-0.018791384558098506,0.03415131828807853,-0.020028795350413287,-0.031184798554150378,0.011877208179523556,-0.015846724910769324,0.057512122635103594,-0.03306553808302289
9.85,4,59,19,8.2,12.998,0,1,2,1,0.6413598169689718,0.02275543440004884,0.011126241749534095,0.002693960347045436,-0.020402989011738593,-0.026915353731309617,-0.009890171125159658,-0.013647781590815977,-0.08643654685333585,0.010583802095718053
9.85,4,64,13,8.2,12.998,0,1,2,1,0.6394370293420021,0.05451101818073799,0.0026803010153743745,-0.024991668559276786,-0.003202500432855278,0.0023498796950229377,0.004516640536040329,0.017412783127826112,0.0012512062920968581,0.028590641417774315
9.85,2,69,5,8.2,15.0013,0,1,2,1,0.6671884649976032,0.00021675178040234458,0.007627036117763533,-0.013716845615925389,-0.02328773746675396,-0.026996619422432012,-0.007374719576158559,0.020278633290898695,0.01892253020178278,0.030261832024367285
9.85,0,69,1,8.2,15.0013,0,1,2,1,0.6682570791141924,-0.020149568308846417,0.017145371636926685,0.02808009706147167,-0.010535794645146316,0.030923249201457052,-0.019253216199091122,-0.02608393647446348,0.10641562651372809,-0.012235125226572163
10.605,0,69,1,8.2,8.9981,0,1,2,1,0.6657700000135657,0.03486399614010164,-0.017868267522776884,-0.027952070198345717,-0.005020831930436996,-0.002371346297977072,-0.009553394082721711,-0.011243621722576026,0.007978749735101985,-0.03515341457832341
13.635,0,55,5,9.02,0.0,0,1,3,1,2.163689949850122,0.0011133359560723285,0.013106301131428263,0.009950807124152803,0.024644824411053874,-0.020768558297077168,0.013116558932039998,-0.004603566540673257,-0.003263367045624022,0.008598814435153538
12.88,8,69,26,8.2,0.0,0,1,2,1,0.6671297932993477,-0.057942017676224485,-0.014362906548693708,-0.017227423863336984,0.03627703394354046,-0.024287818921730094,0.005263244617664136,-0.0009320042677537143,-0.004232580116965911,0.01605133531631875
10.605,8,69,76,8.2,8.9981,0,1,1,1,-1.3120526334873182,0.0068343862891333046,-0.0030477376678443155,-0.010461579696688724,-0.0021222561467148,0.0010366558617812198,-0.012031692150879264,-0.00037396375854960073,-0.026204517902411222,-0.00077548165646168
9.85,20,51,190,8.2,16.9979,0,1,1,1,-1.283650041022969,0.010424604033065901,0.0001525831008684703,0.010616212624520156,0.009224441580734386,0.006934737692761384,0.024135231114837292,0.004140251834538444,-0.0012823291579896693,-0.0025071751786898125
9.09,9,47,125,8.2,19.9995,0,1,1,1,-1.2904069838722676,-0.023028940554886586,0.005683138038716042,0.009289870297442819,-0.0007351554441485042,-0.005423060040413534,0.002966253418034908,0.009633687558513754,0.013717751796303381,0.005110187323488364
9.85,16,37,47,9.02,22.0028,0,1,1,1,-1.2654106377594312,0.009169610157828733,0.008371942899897348,0.003239257670508596,-0.000754645777342521,-0.0009660788501458686,-0.01667516002982116,-0.014396179994710807,0.024648791015350672,-0.01663730213881785
9.85,19,40,48,8.2,15.0013,0,1,2,1,0.6792633797120913,-0.012012789338980286,0.02273372659920943,-0.026253223178154192,0.025312138634092794,-0.026831513159485162,0.024985222084660752,5.243816392857525e-05,0.08394035105671563,-0.004950004817465159
9.85,9,37,50,8.2,16.9979,0,1,2,1,0.6469896198985754,0.04857744112802565,-0.013852557457511518,0.0011907278981070435,-0.058311557426923975,-0.02448042534179408,-0.019816961557085545,-0.03186589217751029,0.005366115266324861,0.03632837985731941
9.09,9,37,64,8.2,19.0012,0,1,2,1,0.6655370756118653,-0.02139710386170241,0.023762452271925,-0.0033029961704525755,0.027280522236631924,0.005200523434056032,0.04148463592063955,-0.024630920771987464,0.01592733057775959,-0.032699115036862646
9.85,7,40,43,8.2,16.9979,0,1,2,1,0.6645890089800657,-0.009454948209222155,0.02053719605920817,0.006485882049336177,-0.01229775329257667,0.004075338106398565,-0.018642649740438118,0.012866607099799978,0.08843302571073386,-0.0024075532611532603
10.605,9,37,63,8.2,11.0014,0,1,2,1,0.674811034510587,0.00044734873566628345,0.004831064917237197,5.088917941242625e-06,0.019917252223276328,0.002059679633829811,0.009579004206845789,0.03425007022787048,0.032688209915367895,-0.0011249427390540888
10.605,5,37,82,8.2,11.0014,0,1,2,1,0.6479516650859428,-0.0013938828767905147,0.017704431462005465,-0.010820848850161118,-0.01475963574153773,0.012222355341422018,0.030805989117989634,-0.011475512968215636,-0.0406223854774397,-0.018460671016655147
12.88,9,37,178,8.2,0.0,0,1,2,1,0.6672761449851701,-0.006437496806843793,0.005184805950205025,-0.0014722552302780718,-0.015242417092734823,-9.394055113252553e-05,0.007470238358167835,0.02302941464170238,0.04457031996615177,0.0010091377798810749
11.365,7,40,116,8.2,6.0032,0,1,1,1,-1.254748603790931,0.007805774810799644,0.0020407689414496228,0.0009617710627187291,0.0015469811237170687,-0.001988806052659171,0.0016855763547554785,0.003533676821110362,0.006937017630259928,-0.006422085347928023
9.85,3,55,92,6.56,6.0032,0,1,1,1,-1.2807401461324686,-0.0005865779766273463,-0.0044492729544316515,-0.002572570846170038,-0.00848006307898169,0.013081854044517812,-0.030439408714344973,0.007637584541419867,9.28329678322313e-05,-0.011371461239464075
10.605,1,47,50,7.38,7.0015,0,1,1,1,-1.2569493954857638,-0.01255056429175003,-0.0063480392652542,-0.007524805439532507,0.004711032166619151,0.014307004564259821,0.010643818752102806,-0.004206330643296249,0.006395823363393842,0.01711033602154042
9.85,0,47,39,7.38,8.9981,0,1,1,1,-1.271460859609322,-0.0006718292049684657,0.008139522846874971,0.010465673694346424,0.0009383416519746108,-0.016133219004868193,0.019463020795683073,-0.011867336463691378,-0.0017107828509702213,-0.015544276662069324
9.85,2,43,34,7.38,11.0014,0,1,2,1,0.6525836603336637,0.006629585433678443,-0.00997222913648612,0.0033602698688160572,0.01690855964171517,0.0018437540165112335,-0.004212723203863424,-0.006597883325392833,-0.07282198359199112,-0.003266119984595754
9.85,1,51,14,7.38,11.0014,0,1,2,1,0.6573269613056545,0.02358592819213542,0.011837756171266,-0.0016257680713789948,0.0021902883893726533,-0.033301441767438586,0.03262247121547129,0.011961527146663315,-0.0004145742709383155,0.016725822362845963
9.85,1,51,24,7.38,11.0014,0,1,2,0,0.6573672269416282,-0.020223961729375965,-0.024998638795790572,0.010437458724723455,0.0004888456651919387,0.006773191128210897,-0.014918234573052884,-0.004384317328672828,-0.06816454655094432,0.0021501216567261883
10.605,1,55,15,7.38,6.0032,0,1,2,0,0.6578030249670639,-0.024050449033856957,-0.008336523814167343,5.723535636712232e-05,-0.014430309027881802,0.06161427608150298,0.011748255448070847,-0.026412469756275068,-0.011128300718757558,-0.0011806642234887502
12.12,3,55,13,7.38,0.0,0,1,2,0,0.6496072631771385,-0.014240527002565376,-0.05309976572778415,-0.014388540079944433,-0.01232248109765127,-0.03150434068920868,-0.04648203581305692,-0.02669482228360554,0.009489225245367484,-0.004221636502736579
9.85,0,55,7,7.38,11.0014,0,1,3,0,2.1525971266776383,0.023166670887639986,0.005217229695423443,0.009064436207792148,-0.0013346931246138705,0.005872152505145971,-0.0014959195881112245,-0.013417440085575506,0.01233704224274963,-0.0018467194178981453
9.85,0,55,1,7.38,11.0014,0,1,3,0,2.1551009652154773,0.013877852518869228,0.01828547626604325,0.024526007296506107,-0.010738581295266425,-0.028049848627172174,0.008307471809321908,0.011695201120575732,-0.010651533089812723,-0.009421664294966579
8.335,0,74,5,6.56,11.0014,0,1,2,0,0.6417552762880364,-0.009658057205454384,-0.001415658578852895,0.004376180980539907,-0.008902372159907615,-0.027181175076682166,-0.0037248865867024698,0.034199641919484006,0.09051559427640592,-0.03239481844246217
8.335,0,74,2,6.56,11.0014,0,1,2,0,0.6858806397275232,-0.023321784040288118,-0.005992207984162134,0.014289612121942586,0.02958199500214991,0.0242657121398918,-0.027173701074477793,0.017749291396478985,-0.02442869975691409,-0.007424903969626763
9.09,1,74,8,6.56,7.0015,0,1,2,0,0.6572711157251224,-0.03994070442716455,0.02262881783836975,-0.01589031960833163,0.010630186314929834,-0.030879694627765658,-0.009668118753200467,-0.006470408846542172,-0.002550807934671344,-0.004277342589641929
9.09,0,93,15,6.56,7.0015,0,1,3,0,2.1559380987283054,0.007353977206259156,-0.016337916497636416,0.0029359443328207955,-0.0009509841390272438,-0.005065499876116246,-0.016400538382744453,0.0032376410898496497,0.036158073647927204,-0.028715228586899386
9.09,0,93,20,6.56,7.0015,0,1,3,0,2.1560220854679724,0.0028936358459657717,-0.012476336977080327,-0.01618197081477006,-0.00812028785771209,0.011226445693074702,-0.003963957202159189,-0.0006197198478977628,-0.01356516282015748,0.0017638948405309495
9.85,5,80,56,7.38,11.0014,0,1,2,0,0.6533612067207842,0.013302331765431233,-0.005383725507890846,-0.027826646728877955,8.566535458225757e-05,-0.034391042258418485,0.003738682311005706,0.01334329553194893,0.01205870122943393,-0.001494994463149748
9.09,2,69,60,8.2,26.0027,0,1,2,0,0.6598433146873037,0.0076237792803030635,0.0012205844040951268,-0.017062048884425144,-0.03219885341987227,0.011065079726128925,0.0350740788379207,-0.0006610499189809707,-0.10222560351058743,0.0276077545026651
9.09,8,59,90,8.2,23.9994,0,1,2,0,0.642368894968567,-0.020827214271163262,0.01266359863167966,-0.0036172347204535844,-0.028315191361592728,0.0007667715452826633,-0.05677002736131728,-0.012773555480613338,-0.011021687452843362,-0.015709432877050056
9.09,7,44,95,8.2,22.0028,0,1,1,0,-1.292193555075137,-0.0037506965662270466,0.02168690307194414,0.02923954021237445,-0.01412933685035219,-0.002151556892947748,-0.0095067527850878,0.0008047437964737735,0.03556196536506342,0.022339476654271627
8.335,12,32,83,8.2,32.9975,0,1,1,0,-1.2749450456400613,0.007056644843933021,-0.02128202063552311,-0.014828472708697677,-0.015340298612369001,0.008817430093380351,0.009460034159570333,-0.008906749741321029,0.007601503150996728,-0.015438534980054828
8.335,5,32,69,8.2,30.0026,0,1,1,0,-1.3004014122682823,0.023336176892128514,-0.002936705017168094,0.002723148956064106,-0.010742020532483906,-0.00346879362426691,0.0033395543208451974,-0.006445105851881584,0.06398209630552715,-0.003712842925868346
6.82,8,29,68,7.38,30.0026,0,1,1,0,-1.2694735935121084,0.00341861765511795,0.005221740257628488,-0.021881494918080075,0.007624476421701391,0.00026341428750300974,0.00716300574074435,-0.010819285651795829,-0.02367808471676559,-0.002665248015772091
6.06,5,37,64,6.56,36.9974,0,1,1,0,-1.2637158955888281,-0.011673905580461972,0.018476688007833225,-0.004761325857830891,-0.007765227546588333,-0.00683870606788358,0.012570087073336544,-0.00603612579143673,0.024049242945534812,-0.005420446249005557
6.06,3,39,52,5.74,19.9995,0,1,1,0,-1.2778250091365015,-0.019279534817578686,-0.018119696508525216,0.007784229864517773,-0.005714628849406963,0.012694911489881782,-0.012587425526170317,0.018687881925787193,0.005424341832357514,0.010611418942390602
6.06,4,36,26,5.74,16.9979,0,1,1,0,-1.2724358646569343,0.015178479582423429,0.005829401815302957,0.01166957727344706,-0.0034732106561423427,0.0009156865083219529,-0.009774389898851942,-0.018735482450754664,-0.010852506623577453,0.025882224616002973
6.06,0,36,28,4.92,16.9979,0,1,1,0,-1.2551705788378786,0.019114319660301107,-0.013427247282353255,0.005517427764678646,0.002154309145526559,0.0022029243191411195,0.004244144123443677,0.00992369427160688,-0.041727054567642564,-0.0048285949041109565
5.305,2,39,35,4.92,23.9994,0,1,1,0,-1.2842281275725218,-0.0007727494564374083,0.009255277026807004,0.02059032889149095,-0.006511905944100397,0.009038185966646546,0.006440529531371257,-0.012936531678336399,0.003223286823508965,0.0013885306955573119
5.305,1,36,33,4.92,26.0027,0,1,1,0,-1.3027261733828515,-0.0010097470493841485,-0.005687140985828642,-0.008955873712306633,0.017261366696371645,0.003004274482677953,-0.0015514964972537066,-0.007846603061141802,-0.04322627889933558,0.010153800017226641
3.03,0,39,22,4.1,30.0026,0,1,1,0,-1.2726865618947214,0.000567138970283446,0.0015687676417856563,0.002287973406269776,-0.00012322749702471165,0.01894590034307577,0.007603487642980132,0.010178919405333588,-0.011300521452062033,0.012754452159161827
3.79,1,42,24,4.1,26.0027,0,1,1,0,-1.2649958631015548,-0.01733998259144071,-0.007904490670706305,0.015113420179701933,0.0005452380227649344,0.011564046783842305,0.01913421260295199,0.008799911246900452,-0.01752554209245431,0.0057130927111231815
3.03,0,42,12,4.1,31.0009,0,1,1,0,-1.261543121256327,0.005730000305497977,0.00041935710102236097,0.0008697874487427945,0.005308682691334421,-0.0046154342040859225,0.00046367826979593605,-0.00933478955937272,0.0426446971907554,0.005013350223960885
3.03,0,46,11,4.1,31.0009,0,1,1,0,-1.2555867312852642,-0.013370575515165989,0.009336269335877622,-0.01063325159023638,0.01356535220735687,-0.009639409343992995,0.01018993941733695,0.015168924676084888,-0.020281810406722195,-0.024479870014848533
3.79,0,46,4,4.1,27.9993,0,1,1,0,-1.2758619205373136,-0.02441396846505218,0.00189125808643453,0.009062092463858225,0.008732179777551167,0.011802067965958523,-0.007879801384031574,-0.0008875689242036097,-0.03126675634752028,-0.006062070068333836
4.545,0,53,1,3.28,12.998,0,1,1,0,-1.2571051462957905,-0.007180798867513681,0.0013386378080027185,-0.006867260799605425,0.006857082915957516,0.008017874911677577,0.010822320179085911,-0.009436900834120108,0.03625972391065321,-0.008981112428669131
4.545,0,53,1,3.28,12.998,0,1,1,0,-1.2809560075313682,-0.003428304197999136,0.002847744494398646,0.0060704078948488165,0.0025676242690471965,0.009000058941006387,-0.005939027605724786,-0.005834411245056993,-0.050719690035334095,0.0005549329969216206
4.545,0,49,1,4.1,19.0012,0,1,1,0,-1.2828878618752988,0.020632237258295272,-0.007580772842670334,0.0027906126166395684,0.0005352125125734636,-0.005405746180712136,-0.005835918357171944,0.010306421708140938,-0.04966912587588743,0.021674080437061385
4.545,1,53,5,3.28,12.998,0,1,1,0,-1.2673589952548852,0.0027895349940704538,-0.031267726055567345,0.0037513538119831914,-0.012727125689161147,-0.013878120524993568,0.009434288818663294,0.012339269401358554,-0.06587213639061355,-0.005189533018208815
4.545,0,49,10,4.1,19.0012,0,1,1,0,-1.2432692884764378,0.012691404443678566,-0.009870045508167575,-0.008689152332004334,0.005714235751999355,0.006611060978038092,-0.021744218806151846,-0.005261279350751547,0.049722064866411377,-0.0031279076426072518
3.79,0,46,19,4.92,35.0008,0,1,1,0,-1.262278834493703,-0.0012277653818352182,-0.006633910808393267,0.0005151201911639703,0.003355679996155627,-0.0008107485631820096,0.002151520766746801,-0.0011115483424607839,-0.011081973638716113,-0.02248417772237475
5.305,0,43,49,5.74,26.0027,0,1,1,0,-1.264841951753271,-0.022291575691425734,0.03321633651507904,-0.012170936665044782,-0.010638922521495125,0.0020617996211008812,-0.014566966876436669,0.0009052023146901851,-0.0366226857601117,0.01742018623297569
6.06,2,40,47,6.56,35.0008,0,1,1,0,-1.263679165023396,0.0018584944344793187,0.012664564285682448,0.005472321005819256,-0.008671381480913117,-0.003002723484094338,-0.02129832867370286,-0.004637128059341521,-0.009212588569165105,0.012809255047205493
6.82,4,37,79,7.38,30.0026,0,1,1,0,-1.257727569861558,0.010622422637892126,-0.009826219231666305,-0.004701175838306645,-0.0008344874168893384,0.005702224183340381,-0.00445593138543695,0.01017275055588881,-0.025280379892243705,-0.0052499590209161345
8.335,6,34,69,8.2,30.0026,0,1,1,0,-1.2739341042437458,-0.0013723577292983965,0.004479770580228225,-0.009876922282349614,-0.0014284722289255231,-0.010349323120350853,0.024317481395833375,-0.022778466238975895,-0.05921813114147702,-0.0023979496232537883
9.09,8,32,64,9.02,31.0009,0,1,1,0,-1.2342027667297535,0.0021111231428394134,0.021812684490403227,0.025041402972867905,-0.006971680772760134,0.004852050824382977,0.018805264635568184,0.004620436079025088,-0.05606216806049412,-0.0040211284037061455
9.85,5,35,77,9.02,23.9994,0,1,1,0,-1.2613238976797752,0.0044708995316742215,-0.006455935950960815,-0.008903948699130613,0.017958517174849288,0.01310485617361259,-0.0033564916042738936,0.000992312532303485,0.014411775613413048,-0.002863312565745908
8.335,13,34,79,8.2,30.0026,0,1,1,0,-1.2671215991819442,0.006369975905682604,0.007957982431082384,-0.008542175660049176,-0.027933847471472057,0.032296585117689895,-0.01317791530901961,-0.016324520096772027,-0.02740991608972452,-0.013203676216028653
7.575,3,37,59,7.38,26.0027,0,1,1,0,-1.2664425031221127,0.019616475101708483,-0.0004937332959294167,-0.021872484295564473,0.02418326790719036,-0.003570721067159644,-0.007103985770758316,0.011078431294258818,0.007206134066729465,0.0038504221470547608
6.82,4,40,44,6.56,22.0028,0,1,1,0,-1.2591682999628335,-0.012668163525324109,-0.0012323515699946984,0.01741212753773662,0.00968970035948392,-0.004712098421310631,-0.018235275693660645,0.0007709299807586502,0.023490330023709344,0.019611306167454243
6.82,1,43,40,6.56,22.0028,0,1,1,0,-1.2347858566479157,0.0034139793619780046,-0.014684873094254501,-0.024279150801508324,0.0064484052646291215,-0.007800507133212666,-0.023255125911288657,0.009722358185054618,0.0061016288565332085,-0.018425525503646293
6.06,0,46,38,5.74,16.9979,0,1,1,0,-1.2713545075224986,-0.0025369952029603232,-0.003909623935589848,0.004933349797967898,-0.005875048037495215,-0.00867980684056779,-0.015908879796935872,0.00863144462079452,0.024104078647919337,-0.0062552274532777195
5.305,1,46,19,5.74,27.9993,0,1,1,0,-1.2691236307570495,0.005916592184097746,0.0028286069582302673,-0.0003981380466671559,0.0008730904161489162,0.00013716554419006822,0.008006624180828252,0.0007099180199907276,0.03844352184639064,0.002639246062797523
6.06,5,46,10,5.74,19.9995,0,1,1,0,-1.2796999534641635,-0.017010246262332596,0.0039104820807678966,-0.02430909999468502,-0.006232565760357364,-0.016640310109900528,0.01842969684221099,-0.0034341696859105045,-0.0008158240003031833,0.0022652657237192844
6.82,0,50,6,4.92,12.998,0,1,1,0,-1.2996728064060599,-0.012413503489025788,-0.009480104485327974,-0.008240186272679133,0.009673076532902078,0.010281839320656665,0.016398923524051232,-0.0027594327896223367,-0.01817556087888897,0.002787499820259317
6.06,2,50,3,4.92,19.0012,0,1,1,1,-1.277956249091127,-0.013542052656917917,0.02160192108985175,0.0046629641312709936,0.003022632800480244,-0.0028978289410423923,0.00035697956651154807,-0.01837803872280742,-0.037873411413929206,-0.014769947795229601
6.06,1,50,0,4.92,19.0012,0,1,1,1,-1.255335144034686,0.008838795147374748,0.009122867404017368,0.009758381594877566,-0.008233759509911858,0.0032859547174924064,0.0005903027858561493,-0.01036556165993552,-0.0036994122529925024,-0.005716919449073738
6.06,0,50,3,4.92,15.0013,0,1,1,1,-1.2894023311737046,0.015401934445713207,0.0034221932734754784,-0.01898634331130164,0.0049982011251386285,0.0027576298323732846,0.01928849778325862,-0.022119946399475968,0.010336532534985395,-0.005106314950808306
6.06,0,50,1,4.92,15.0013,0,1,1,1,-1.2592435567312577,-0.010657439771966057,0.018637079920383406,-0.012147404045504987,-0.008443746342041432,0.015840926106241774,0.0015743506740409504,-0.008224577050550961,-0.04066744934243544,-0.007482552895824428
6.06,1,54,2,4.1,8.9981,0,1,1,1,-1.2660206397994263,-0.004524409338919221,-0.014653505121100925,0.00830347820711867,-0.007204585527631363,-0.010581538633062222,-0.015810005324225277,-0.006473880282562449,0.0036808700015202697,0.006938746787588224
5.305,0,54,3,4.1,16.9979,0,1,1,1,-1.2777325060179772,-0.0007880923601852925,-0.0007339258407181851,0.009781405139413432,0.02323823430070698,-0.013878033838506491,-0.00781100909153248,-0.01827562645367406,-0.0668316384546841,-0.0056547271397161545
6.06,0,50,31,4.92,19.0012,0,1,1,1,-1.269166401986318,-0.014166305469329296,0.013234030446438819,0.008990752295377491,-0.020194961131454223,-0.012366835811638836,-0.007673198495384123,-0.007843724052222494,0.013329751579818406,0.008802437249817135
6.06,2,50,75,4.92,15.0013,0,1,1,1,-1.248617946813544,-0.002264743721045969,0.0011322981852382912,0.0016057314082810119,-0.008773581130321235,0.009539178599548932,0.0006014944710225816,-0.008523311054676085,0.0324983678339765,0.01857206641229907
6.06,4,50,184,4.92,19.0012,0,1,2,1,0.656219183581348,0.02317593478463975,-0.007919255827277625,-0.02259796252130889,0.006347949807056506,0.0008990393691640416,-0.004184293185794698,0.047343704253530655,-0.0006998898883545025,-0.022493777447486225
6.06,2,50,92,5.74,16.9979,0,1,2,1,0.6451840366634032,0.011270969634359635,-0.04770691229174683,0.0076754038053041,-0.005548176659183841,-0.04969455770594376,-0.013555731599133935,0.0003141892870545977,-0.0501495994895198,0.002961854386886198
6.06,0,50,31,5.74,19.9995,0,1,2,1,0.6647790725770572,0.004359169454468898,-0.05095544808201209,0.0011524830209135568,-0.022128247303215928,-0.014917202010422135,-0.017149077321088804,-0.003610291603937344,-0.030091957228438274,-0.02965702479724383
6.82,2,47,28,6.56,19.0012,0,1,2,1,0.6613171696794208,0.012240309943020453,0.008544238390747954,-0.00393191061641291,0.016030049134089275,0.024041181505852674,0.016542005815850244,0.010011935746633154,-0.0691776274091433,0.026215873565058185
9.09,5,40,47,8.2,19.0012,0,1,2,1,0.6654751889374174,0.0018541210857180338,-0.009216536500418444,-0.0355588414857209,-0.01841756939968702,0.01244862483232433,-0.03879664448730511,0.000528774976484722,0.1066344203997775,-0.007752860707980107
9.09,4,40,50,8.2,19.0012,0,1,2,1,0.648979881101739,-0.02449961162175245,-0.024735771432417918,0.011305293706786842,0.005258186289998662,0.024227618612936954,0.0344651160277855,-0.018133826730821367,-0.04469927935043101,-0.01658127549495306
